PTO_X,PTO_Y,WI0,WI1,WI2,WI3,WI4,WI5,WI6,WI7,WI8,WI9
80.95987,86.750496,-53,-75,-76,-74,-76,-59,-64,-63,-99,-64
72.6564,86.78862,-62,-73,-73,-73,-72,-70,-65,-65,-99,-62
67.01273,53.955948,-71,-68,-67,-66,-66,-99,-76,-74,-99,-76
73.47053,50.331543,-72,-57,-56,-57,-57,-81,-76,-76,-75,-76
83.95036,47.828247,-49,-36,-34,-37,-36,-59,-58,-58,-67,-63
70.495285,17.972454,-70,-58,-58,-58,-57,-99,-99,-77,-44,-77
81.88516,48.382282,-56,-46,-47,-46,-46,-57,-64,-64,-68,-63
72.78944,16.597876,-80,-64,-65,-64,-64,-99,-99,-99,-62,-99
72.224045,85.82353,-61,-99,-79,-99,-77,-61,-65,-64,-99,-65
72.42359,86.68877,-62,-73,-73,-73,-72,-70,-65,-65,-99,-62
85.88774,42.123165,-59,-40,-43,-39,-43,-60,-64,-63,-72,-64
79.715225,38.730515,-56,-44,-45,-44,-44,-62,-68,-66,-76,-67
80.702194,16.8453,-78,-67,-67,-67,-66,-99,-77,-79,-65,-78
69.333916,28.920822,-68,-62,-62,-62,-62,-75,-71,-71,-44,-72
70.12881,71.56389,-60,-73,-72,-72,-72,-70,-59,-59,-99,-60
81.0002,66.560616,-45,-58,-55,-55,-55,-56,-56,-56,-99,-56
63.27768,85.89011,-59,-73,-72,-72,-72,-70,-58,-58,-99,-58
89.56366,66.15452,-40,-58,-60,-59,-60,-60,-60,-60,-99,-59
67.933784,86.18959,-62,-78,-79,-75,-78,-71,-65,-64,-99,-64
63.676765,75.8734,-63,-99,-99,-62,-99,-70,-64,-64,-99,-64
76.78698,38.8668,-62,-50,-49,-49,-49,-68,-67,-68,-66,-67
86.29599,53.2611,-48,-37,-38,-37,-37,-57,-51,-52,-67,-51
67.002556,67.703636,-62,-99,-99,-99,-99,-99,-57,-57,-99,-57
73.19996,50.385696,-74,-56,-56,-56,-56,-79,-76,-75,-75,-76
63.710026,75.20783,-61,-57,-57,-62,-57,-69,-62,-63,-99,-62
80.35084,69.457436,-44,-53,-52,-53,-52,-57,-51,-51,-99,-51
63.244423,86.15632,-60,-78,-66,-67,-65,-70,-57,-56,-99,-57
84.99486,28.0722,-61,-60,-59,-60,-47,-66,-66,-68,-99,-68
59.81301,44.35627,-76,-62,-63,-63,-63,-71,-75,-76,-69,-80
76.152916,48.05706,-64,-37,-37,-38,-37,-68,-68,-68,-72,-68
70.92699,72.02978,-60,-71,-72,-72,-72,-69,-60,-60,-99,-60
76.42761,64.74671,-47,-59,-57,-58,-57,-56,-49,-50,-99,-50
76.71834,15.855604,-79,-66,-66,-66,-66,-99,-99,-99,-68,-99
67.148026,54.44326,-79,-68,-70,-69,-69,-99,-76,-84,-99,-84
92.161095,66.235725,-44,-56,-57,-57,-56,-58,-59,-59,-99,-58
94.32563,66.15452,-40,-55,-55,-56,-55,-61,-54,-54,-99,-53
73.82227,47.86789,-54,-52,-52,-52,-50,-69,-66,-76,-67,-66
86.05152,16.234255,-63,-67,-67,-67,-67,-66,-73,-72,-67,-73
94.12869,14.670263,-68,-57,-58,-56,-57,-68,-73,-72,-99,-72
78.50978,67.87002,-41,-59,-59,-59,-57,-53,-38,-38,-99,-39
83.59687,63.499523,-48,-50,-51,-51,-51,-58,-49,-49,-99,-49
70.38538,18.412315,-69,-70,-70,-70,-69,-99,-99,-99,-47,-99
71.333046,44.34838,-58,-42,-42,-42,-42,-65,-66,-66,-58,-66
72.58988,86.42254,-62,-73,-73,-73,-72,-70,-62,-62,-99,-62
83.82352,48.166695,-49,-36,-34,-37,-36,-59,-58,-58,-67,-63
77.412285,86.68877,-54,-99,-77,-77,-77,-62,-63,-63,-99,-62
83.59687,56.481064,-52,-54,-54,-53,-54,-59,-53,-52,-70,-53
81.69577,48.08448,-56,-44,-44,-44,-44,-57,-64,-64,-72,-65
86.95236,48.03978,-56,-35,-34,-35,-35,-61,-63,-62,-67,-63
72.902336,51.062523,-69,-46,-46,-46,-46,-77,-72,-75,-73,-73
85.12909,72.18741,-50,-58,-57,-56,-57,-53,-53,-51,-99,-53
83.69667,47.912857,-49,-38,-38,-39,-36,-57,-58,-58,-65,-59
81.23398,41.9878,-50,-37,-38,-38,-38,-63,-57,-57,-66,-57
83.42663,56.515137,-52,-54,-54,-53,-54,-59,-53,-52,-70,-53
66.403915,67.67035,-59,-99,-99,-99,-99,-99,-62,-60,-99,-62
63.643513,71.38086,-63,-99,-99,-99,-99,-99,-65,-65,-99,-65
80.05571,38.8668,-58,-43,-42,-43,-42,-68,-67,-66,-76,-64
84.886635,36.870975,-58,-38,-36,-38,-37,-63,-65,-65,-72,-65
61.016136,82.495735,-56,-67,-67,-67,-67,-70,-60,-55,-99,-54
78.1772,67.93658,-40,-58,-58,-58,-57,-53,-38,-38,-99,-39
63.410706,86.15632,-60,-73,-72,-72,-72,-70,-58,-58,-99,-58
85.04897,27.801468,-61,-56,-55,-56,-53,-66,-66,-65,-99,-65
80.54024,69.349144,-49,-53,-52,-53,-52,-55,-55,-55,-99,-55
80.96341,41.527554,-51,-39,-38,-39,-38,-61,-56,-56,-66,-56
61.34872,79.30104,-51,-57,-57,-56,-57,-66,-55,-55,-99,-55
85.45483,42.01487,-58,-45,-46,-45,-46,-62,-64,-63,-99,-64
61.548267,82.22951,-54,-67,-67,-67,-67,-70,-55,-55,-99,-54
70.55884,38.88381,-61,-55,-54,-55,-54,-99,-64,-65,-56,-64
59.90623,44.82263,-77,-62,-63,-63,-63,-71,-75,-76,-69,-80
76.66322,46.920334,-71,-49,-50,-49,-49,-77,-71,-75,-73,-71
66.37066,67.903305,-61,-99,-99,-99,-99,-99,-58,-58,-99,-59
81.50298,62.51225,-41,-55,-58,-54,-55,-58,-42,-41,-99,-41
63.776543,75.17455,-63,-57,-57,-62,-57,-66,-58,-59,-99,-55
82.068375,62.379135,-40,-55,-99,-55,-55,-58,-42,-42,-99,-42
93.91223,14.913923,-70,-60,-60,-60,-60,-99,-76,-72,-99,-76
77.38648,48.17462,-62,-36,-37,-36,-37,-68,-67,-66,-71,-64
85.67389,76.63356,-50,-62,-67,-64,-66,-48,-57,-57,-99,-57
86.26799,16.2884,-63,-68,-69,-69,-68,-67,-73,-72,-70,-73
66.87746,53.901794,-79,-68,-70,-69,-69,-99,-76,-84,-99,-84
85.37366,41.74414,-58,-40,-43,-39,-43,-60,-64,-63,-99,-64
66.79628,54.280815,-71,-68,-68,-67,-67,-99,-76,-74,-99,-76
80.72967,16.570383,-78,-67,-67,-67,-66,-99,-77,-79,-65,-78
72.15754,86.02321,-56,-73,-74,-73,-72,-61,-58,-58,-99,-58
72.88921,85.92337,-63,-75,-75,-73,-74,-67,-68,-68,-99,-67
78.210464,67.83674,-40,-58,-58,-58,-57,-53,-38,-38,-99,-39
76.82823,16.075537,-77,-64,-65,-64,-64,-99,-99,-99,-62,-99
83.002396,66.53354,-49,-53,-52,-53,-52,-57,-49,-48,-99,-49
66.98568,54.52448,-85,-56,-57,-57,-57,-99,-76,-84,-99,-84
94.73148,66.61476,-38,-55,-55,-56,-55,-61,-54,-54,-99,-53
92.5399,66.39817,-40,-52,-52,-52,-52,-60,-59,-59,-99,-58
76.95722,38.96901,-60,-47,-47,-46,-46,-70,-69,-69,-64,-69
70.02903,71.73028,-60,-73,-72,-72,-72,-70,-59,-59,-99,-60
81.93533,62.246025,-42,-55,-58,-54,-55,-58,-42,-41,-99,-41
71.333046,44.48375,-58,-44,-44,-45,-44,-66,-62,-62,-63,-61
72.394585,37.43585,-65,-43,-45,-43,-44,-71,-67,-67,-64,-65
94.08212,66.587685,-40,-55,-56,-56,-56,-58,-54,-54,-99,-54
73.82227,47.651306,-54,-44,-44,-44,-43,-66,-61,-63,-63,-61
86.55917,95.02576,-58,-76,-78,-77,-78,-62,-63,-63,-99,-63
77.049904,64.74671,-48,-59,-59,-58,-58,-56,-51,-51,-99,-52
76.73902,87.12952,-58,-99,-74,-77,-99,-68,-70,-69,-99,-70
85.77603,95.23017,-58,-76,-75,-74,-76,-61,-66,-65,-99,-66
70.69418,71.896675,-63,-71,-72,-72,-72,-69,-60,-60,-99,-60
67.03581,67.47069,-60,-99,-99,-99,-99,-99,-57,-57,-99,-57
76.71887,39.275646,-58,-50,-49,-50,-50,-70,-68,-68,-63,-69
85.23983,16.098888,-62,-67,-67,-67,-67,-67,-69,-71,-70,-70
86.72499,61.04502,-46,-40,-42,-41,-41,-57,-45,-45,-73,-45
84.20404,47.70132,-49,-38,-38,-39,-36,-57,-58,-58,-65,-59
85.30601,18.407084,-67,-52,-52,-52,-51,-67,-70,-70,-99,-69
84.652405,71.77857,-50,-58,-57,-56,-57,-53,-53,-51,-99,-53
94.014465,15.198011,-73,-60,-60,-60,-60,-99,-76,-72,-99,-76
61.48175,78.40253,-52,-67,-67,-67,-67,-70,-55,-55,-99,-54
70.4406,35.47255,-61,-60,-60,-60,-60,-99,-69,-68,-51,-69
70.261215,38.6943,-61,-57,-57,-57,-57,-99,-64,-64,-56,-62
69.397125,63.377476,-57,-99,-99,-99,-99,-65,-58,-58,-99,-58
62.379715,71.21447,-64,-99,-99,-99,-99,-70,-65,-60,-99,-65
70.42967,41.846474,-58,-45,-45,-46,-45,-65,-64,-62,-54,-62
59.809265,44.93395,-77,-62,-63,-63,-63,-99,-75,-76,-69,-80
78.044174,68.56886,-39,-56,-58,-57,-57,-51,-41,-41,-99,-41
73.11879,50.2774,-72,-57,-56,-57,-57,-81,-76,-76,-75,-76
69.03129,63.01143,-54,-99,-99,-99,-99,-65,-54,-56,-99,-54
84.85266,18.079536,-62,-52,-52,-52,-52,-66,-68,-69,-61,-69
73.38936,47.94911,-54,-44,-44,-44,-43,-66,-61,-63,-63,-61
63.11138,70.61547,-67,-99,-99,-99,-99,-70,-65,-62,-99,-65
82.29103,48.49057,-60,-46,-47,-46,-46,-57,-64,-64,-68,-63
76.96561,16.103027,-77,-66,-66,-66,-66,-99,-99,-99,-68,-99
69.995766,63.90993,-53,-99,-99,-99,-99,-62,-56,-56,-99,-56
63.27767,70.715294,-61,-99,-99,-99,-99,-99,-65,-62,-99,-63
84.754555,72.39183,-48,-61,-60,-60,-60,-49,-53,-53,-99,-53
59.81301,45.941895,-76,-62,-63,-63,-63,-71,-75,-76,-69,-80
84.61836,81.719315,-53,-72,-73,-73,-71,-50,-62,-62,-99,-62
77.59105,61.6333,-43,-59,-99,-59,-59,-53,-38,-37,-99,-38
69.995766,63.90993,-53,-99,-99,-99,-99,-62,-56,-56,-99,-56
63.177902,70.648735,-64,-99,-99,-99,-99,-70,-65,-62,-99,-65
85.91223,94.82133,-58,-76,-75,-74,-75,-65,-63,-63,-99,-62
63.244423,70.78185,-67,-99,-99,-99,-99,-99,-65,-62,-99,-65
77.71159,86.655495,-56,-99,-77,-99,-77,-61,-61,-62,-99,-62
82.02046,48.571793,-60,-46,-46,-46,-46,-65,-63,-64,-65,-63
85.81009,77.00834,-50,-62,-67,-64,-66,-48,-57,-57,-99,-57
84.83252,37.25,-59,-43,-42,-43,-43,-67,-66,-63,-72,-62
77.97765,67.80347,-40,-59,-59,-59,-57,-53,-38,-38,-99,-39
60.849846,82.063126,-56,-67,-67,-67,-67,-70,-60,-55,-99,-54
63.576996,76.106346,-61,-57,-57,-62,-57,-69,-62,-63,-99,-62
81.20338,85.69464,-54,-75,-76,-74,-76,-59,-63,-63,-99,-63
61.48175,79.034805,-51,-57,-57,-62,-57,-66,-51,-51,-99,-55
72.49011,85.89011,-61,-99,-79,-99,-77,-61,-65,-64,-99,-65
79.95357,39.27564,-58,-43,-42,-43,-42,-68,-67,-66,-76,-64
70.357155,34.303783,-61,-53,-53,-52,-52,-99,-69,-65,-51,-68
86.21868,95.05982,-58,-76,-75,-74,-76,-61,-66,-65,-99,-66
73.83016,61.30842,-53,-68,-69,-69,-69,-56,-44,-43,-99,-44
63.643513,75.108,-62,-57,-57,-62,-57,-69,-62,-63,-99,-61
70.261826,71.697,-60,-73,-72,-72,-72,-70,-55,-55,-99,-56
89.72599,66.452324,-42,-56,-56,-55,-56,-60,-59,-59,-99,-57
85.53769,76.39508,-45,-70,-67,-70,-66,-46,-60,-60,-99,-61
84.788605,72.49405,-43,-60,-60,-60,-60,-53,-53,-53,-99,-53
67.86726,85.92337,-62,-78,-79,-75,-78,-71,-65,-64,-99,-64
86.18158,57.124447,-48,-38,-38,-39,-39,-57,-52,-53,-99,-51
86.15058,95.16204,-53,-75,-72,-75,-71,-60,-61,-61,-99,-61
63.078133,86.18959,-59,-72,-72,-72,-72,-70,-57,-57,-99,-57
86.52478,60.758842,-44,-40,-42,-41,-43,-54,-44,-45,-73,-45
70.162056,72.66207,-61,-72,-99,-72,-74,-69,-56,-56,-99,-56
83.35852,62.443348,-47,-54,-55,-55,-55,-58,-50,-50,-99,-50
66.86952,67.3043,-61,-99,-99,-99,-99,-99,-57,-57,-99,-57
72.49011,64.67533,-47,-99,-99,-99,-99,-55,-45,-45,-99,-44
84.90016,18.10928,-64,-52,-52,-52,-51,-67,-68,-69,-61,-69
85.43751,66.61475,-47,-48,-48,-48,-48,-55,-50,-51,-99,-50
86.810776,60.758842,-49,-40,-40,-40,-40,-54,-44,-44,-73,-44
76.58268,39.2075,-62,-50,-49,-49,-49,-68,-67,-68,-66,-67
84.00546,56.174435,-52,-54,-54,-53,-54,-59,-51,-51,-70,-51
86.23947,23.063663,-61,-48,-48,-49,-48,-66,-70,-70,-99,-69
86.152985,57.982964,-50,-40,-39,-40,-39,-57,-51,-51,-99,-51
80.99046,41.852432,-50,-37,-38,-36,-37,-63,-58,-57,-70,-58
79.39596,47.218136,-61,-42,-41,-41,-41,-73,-71,-72,-73,-71
79.53124,47.10984,-61,-42,-41,-41,-41,-73,-71,-72,-73,-71
80.60052,39.24157,-55,-43,-43,-44,-44,-71,-67,-67,-64,-67
77.44553,86.489105,-56,-99,-77,-99,-77,-61,-61,-62,-99,-62
72.35707,65.27434,-47,-99,-99,-99,-99,-59,-47,-47,-99,-47
76.31149,47.245213,-71,-49,-50,-49,-49,-77,-71,-75,-73,-71
61.38198,79.034805,-53,-64,-65,-64,-64,-66,-55,-55,-99,-55
70.899475,35.26384,-64,-60,-60,-60,-60,-99,-69,-68,-51,-69
85.75258,58.068817,-48,-38,-38,-39,-39,-57,-52,-53,-73,-51
80.24261,69.24085,-41,-49,-48,-49,-48,-56,-51,-51,-99,-55
70.94489,25.590912,-69,-70,-70,-70,-69,-99,-99,-99,-47,-99
67.767494,86.85516,-65,-78,-79,-77,-78,-71,-64,-64,-99,-64
85.981384,53.232483,-48,-37,-38,-37,-37,-57,-51,-52,-67,-51
72.761955,15.718147,-74,-55,-56,-56,-55,-99,-99,-77,-48,-77
85.72398,64.450485,-45,-44,-45,-45,-45,-52,-44,-44,-99,-44
72.3691,64.1511,-47,-55,-57,-55,-55,-60,-47,-47,-99,-47
59.673195,44.775997,-77,-62,-63,-63,-63,-71,-75,-76,-69,-80
82.13489,62.51225,-40,-55,-99,-55,-55,-58,-42,-41,-99,-42
84.380005,82.094086,-53,-72,-73,-73,-71,-50,-62,-62,-99,-62
63.177902,70.94825,-65,-99,-99,-99,-99,-70,-65,-62,-99,-65
68.74437,51.817165,-77,-58,-56,-57,-56,-76,-70,-71,-62,-71
81.30344,61.979805,-44,-55,-58,-54,-55,-54,-42,-41,-99,-41
70.24423,24.609394,-68,-64,-63,-63,-63,-99,-99,-99,-45,-99
66.79628,54.280815,-71,-68,-68,-67,-67,-99,-76,-74,-99,-76
67.01273,53.955948,-71,-68,-67,-66,-66,-99,-76,-74,-99,-76
66.661,53.766434,-71,-70,-71,-70,-70,-99,-76,-74,-99,-76
67.039795,54.037163,-79,-70,-71,-70,-70,-99,-76,-84,-99,-84
66.87746,53.901794,-79,-68,-70,-69,-69,-99,-76,-84,-99,-84
67.148026,54.44326,-79,-68,-70,-69,-69,-99,-76,-84,-99,-84
66.98568,54.52448,-85,-56,-57,-57,-57,-99,-76,-84,-99,-84
66.74217,54.44326,-77,-65,-65,-65,-65,-99,-76,-84,-99,-84
69.04199,52.49399,-68,-51,-51,-51,-51,-79,-71,-72,-78,-73
62.13195,41.880783,-64,-54,-54,-54,-54,-99,-71,-71,-64,-71
62.173286,41.715313,-63,-54,-53,-54,-54,-99,-71,-71,-64,-72
62.545376,42.33583,-63,-54,-53,-54,-54,-99,-71,-71,-60,-71
62.33866,41.839417,-63,-54,-53,-54,-54,-99,-71,-71,-60,-71
62.710754,42.45994,-63,-57,-57,-57,-57,-99,-70,-69,-60,-70
62.504036,42.3772,-63,-57,-57,-57,-57,-99,-70,-69,-60,-70
62.545376,42.542667,-64,-53,-53,-53,-53,-74,-68,-68,-60,-66
61.96657,42.832253,-64,-53,-53,-53,-53,-74,-68,-68,-60,-66
62.586716,42.832253,-64,-53,-53,-53,-53,-77,-68,-68,-60,-69
62.421345,43.12183,-64,-53,-53,-53,-53,-77,-68,-68,-60,-69
62.545376,43.163193,-65,-52,-53,-52,-52,-77,-72,-70,-60,-71
61.44906,43.873463,-99,-45,-45,-45,-47,-99,-69,-69,-53,-69
61.660004,43.632233,-64,-46,-46,-46,-46,-99,-71,-71,-54,-69
61.810677,44.17499,-99,-51,-49,-48,-49,-99,-67,-68,-54,-68
61.78318,43.99567,-99,-50,-49,-48,-49,-99,-65,-68,-54,-67
62.134914,44.18518,-99,-47,-49,-48,-49,-99,-68,-68,-54,-68
63.740036,54.37523,-74,-99,-99,-99,-99,-99,-72,-74,-80,-99
64.63291,54.48353,-72,-99,-99,-99,-99,-99,-72,-74,-80,-99
64.60585,54.808395,-72,-99,-99,-99,-99,-99,-72,-74,-80,-99
63.95649,54.835472,-71,-99,-99,-99,-99,-99,-72,-74,-80,-99
64.172935,55.052063,-71,-99,-99,-99,-99,-99,-72,-74,-80,-99
77.376595,61.752716,-47,-63,-62,-64,-63,-51,-38,-38,-99,-40
77.48481,61.61735,-46,-63,-62,-60,-63,-52,-41,-41,-99,-41
77.48481,61.69857,-46,-63,-62,-60,-63,-52,-41,-41,-99,-41
77.51187,62.077595,-44,-63,-59,-59,-63,-52,-40,-41,-99,-40
74.42741,61.373695,-48,-99,-59,-59,-99,-59,-45,-46,-99,-45
74.34624,61.04881,-49,-99,-59,-59,-99,-59,-44,-44,-99,-44
73.75099,61.021744,-49,-99,-59,-59,-99,-59,-44,-44,-99,-44
74.40035,60.913445,-49,-99,-59,-59,-99,-58,-44,-44,-99,-44
74.238014,60.8593,-51,-99,-59,-59,-99,-58,-44,-44,-99,-44
72.052376,64.55173,-47,-99,-99,-99,-99,-63,-46,-46,-99,-46
72.497955,64.43013,-47,-99,-99,-67,-99,-57,-48,-48,-99,-48
71.80933,64.55173,-46,-99,-99,-67,-99,-57,-48,-48,-99,-48
72.57897,64.43013,-46,-68,-99,-67,-99,-57,-53,-53,-99,-53
76.99423,65.281296,-43,-60,-60,-61,-60,-55,-50,-51,-99,-50
76.791695,65.40289,-45,-60,-60,-61,-60,-55,-50,-51,-99,-50
76.87271,65.36236,-45,-61,-61,-61,-61,-56,-44,-44,-99,-45
76.54865,66.0514,-43,-61,-61,-61,-61,-56,-44,-44,-99,-45
74.52331,68.118515,-49,-61,-61,-61,-61,-60,-48,-48,-99,-49
73.83469,68.037445,-47,-61,-61,-61,-61,-60,-48,-48,-99,-49
73.83469,67.794266,-47,-61,-64,-61,-61,-56,-48,-48,-99,-49
72.37643,70.06403,-49,-67,-64,-67,-65,-57,-47,-47,-99,-47
72.1739,69.82084,-50,-67,-64,-67,-65,-57,-47,-47,-99,-47
72.700485,69.61818,-50,-67,-68,-67,-65,-60,-48,-49,-99,-48
70.10804,71.76636,-51,-67,-68,-67,-65,-61,-49,-50,-99,-49
70.43209,70.75306,-49,-67,-68,-67,-65,-61,-49,-50,-99,-49
70.4726,70.95572,-49,-67,-66,-66,-66,-64,-49,-49,-99,-49
71.039696,71.84742,-49,-67,-66,-66,-66,-64,-49,-49,-99,-49
70.95869,71.482635,-49,-67,-68,-68,-68,-64,-51,-50,-99,-49
71.16122,74.92782,-57,-67,-68,-68,-73,-67,-60,-60,-99,-60
71.16122,74.68463,-57,-67,-68,-68,-73,-67,-60,-60,-99,-60
71.16122,74.80623,-60,-67,-68,-68,-73,-66,-61,-61,-99,-61
64.43735,74.576195,-59,-71,-71,-71,-73,-66,-57,-57,-99,-57
63.99865,73.63556,-59,-71,-71,-71,-73,-66,-57,-57,-99,-57
64.56268,73.85505,-57,-71,-71,-71,-73,-66,-58,-57,-99,-58
64.71937,73.5415,-57,-71,-71,-71,-73,-66,-58,-57,-99,-58
64.24934,74.26266,-57,-71,-71,-71,-73,-69,-60,-60,-99,-60
61.241146,75.767654,-60,-77,-99,-99,-77,-69,-60,-60,-99,-60
61.115807,75.45412,-60,-77,-99,-99,-77,-69,-60,-60,-99,-60
61.147137,75.51683,-57,-77,-99,-99,-77,-69,-60,-60,-99,-60
61.147137,76.143906,-57,-77,-99,-99,-77,-69,-60,-60,-99,-60
61.147137,75.360054,-56,-77,-99,-99,-77,-69,-59,-58,-99,-59
60.708447,78.55819,-58,-77,-99,-99,-77,-65,-59,-59,-99,-59
60.708447,78.401405,-58,-77,-99,-99,-77,-65,-59,-59,-99,-59
60.238422,78.46413,-63,-73,-99,-99,-77,-69,-59,-59,-99,-57
60.959133,78.213295,-63,-73,-99,-99,-99,-69,-59,-59,-99,-57
60.144417,78.65225,-63,-71,-99,-71,-99,-68,-59,-60,-99,-58
60.05041,78.401405,-56,-71,-99,-71,-99,-68,-55,-56,-99,-55
64.24934,78.338715,-58,-73,-73,-73,-72,-66,-59,-58,-99,-59
63.904644,79.05986,-58,-73,-73,-73,-72,-66,-59,-58,-99,-59
64.12399,78.9658,-59,-73,-73,-73,-72,-66,-56,-56,-99,-55
64.37467,79.0285,-59,-73,-73,-73,-72,-66,-56,-56,-99,-55
63.841972,78.99715,-59,-73,-73,-73,-72,-66,-55,-55,-99,-55
63.87331,78.90308,-59,-73,-73,-73,-72,-66,-55,-55,-99,-55
63.465954,82.06987,-57,-73,-73,-72,-72,-66,-60,-59,-99,-59
63.622623,81.913086,-59,-73,-73,-72,-72,-66,-60,-59,-99,-59
63.43461,82.132576,-59,-72,-73,-72,-72,-68,-59,-59,-99,-59
63.622623,82.06987,-61,-72,-73,-72,-72,-68,-59,-59,-99,-59
63.215263,82.03851,-61,-72,-73,-72,-72,-68,-56,-56,-99,-59
62.275208,84.82904,-60,-72,-73,-72,-72,-66,-58,-58,-99,-59
62.369213,84.452805,-60,-72,-73,-72,-72,-66,-58,-58,-99,-59
62.087204,84.358734,-60,-72,-73,-72,-72,-66,-58,-58,-99,-58
62.93325,84.076546,-60,-72,-73,-72,-72,-66,-58,-58,-99,-58
61.805183,84.04519,-62,-72,-73,-72,-72,-67,-58,-58,-99,-58
62.14987,84.5155,-62,-72,-73,-72,-72,-67,-58,-58,-99,-58
58.593323,86.71031,-58,-72,-99,-71,-71,-68,-60,-60,-99,-60
58.499317,85.98916,-60,-76,-99,-71,-71,-68,-64,-64,-99,-64
58.593323,86.64758,-62,-76,-99,-71,-71,-68,-64,-64,-99,-64
58.185963,86.23999,-63,-76,-99,-71,-71,-68,-63,-63,-99,-63
58.593323,86.11457,-63,-76,-99,-71,-71,-68,-63,-63,-99,-63
58.718662,86.11457,-60,-76,-99,-71,-71,-68,-63,-62,-99,-63
56.055164,84.92311,-63,-76,-99,-71,-71,-68,-63,-60,-99,-63
55.773155,84.0452,-64,-76,-99,-99,-99,-68,-63,-60,-99,-63
56.744537,84.26467,-64,-76,-99,-99,-99,-68,-63,-60,-99,-63
54.676414,86.302704,-62,-76,-99,-99,-99,-70,-63,-63,-99,-63
54.112377,85.61291,-67,-76,-99,-99,-99,-70,-63,-63,-99,-63
55.08377,85.957794,-67,-99,-99,-99,-99,-70,-63,-63,-99,-63
55.021103,85.957794,-66,-78,-99,-99,-99,-70,-64,-63,-99,-64
54.958427,86.11457,-68,-78,-99,-99,-99,-70,-64,-63,-99,-64
54.58241,86.177284,-68,-78,-99,-99,-99,-70,-64,-63,-99,-64
48.59737,86.36542,-69,-78,-99,-99,-99,-70,-63,-64,-99,-64
47.3753,86.08322,-68,-78,-99,-99,-99,-70,-63,-64,-99,-64
48.190018,85.92645,-68,-78,-99,-99,-99,-70,-63,-64,-99,-64
47.59465,86.42811,-65,-78,-99,-99,-99,-99,-63,-64,-99,-64
47.155952,86.20863,-65,-78,-99,-99,-99,-99,-63,-64,-99,-64
47.81399,85.98916,-66,-78,-99,-99,-99,-99,-63,-64,-99,-64
46.215893,84.35422,-62,-78,-99,-99,-99,-71,-62,-62,-99,-61
47.03061,84.35422,-62,-78,-99,-99,-99,-71,-62,-62,-99,-61
46.77993,84.51099,-62,-78,-99,-99,-99,-71,-62,-62,-99,-61
46.965553,84.81632,-62,-99,-99,-99,-99,-71,-62,-62,-99,-61
46.39527,84.59857,-62,-99,-99,-99,-99,-71,-62,-65,-99,-65
44.555416,82.78467,-65,-99,-99,-99,-99,-71,-62,-65,-99,-65
44.907154,82.92004,-65,-99,-99,-99,-99,-71,-62,-65,-99,-65
44.63658,82.94711,-65,-99,-99,-99,-99,-71,-62,-65,-99,-65
44.690517,82.956856,-99,-99,-99,-99,-99,-71,-67,-69,-99,-65
44.906967,82.98393,-99,-99,-99,-99,-99,-71,-69,-69,-99,-69
44.94755,78.44918,-70,-99,-99,-99,-99,-99,-69,-70,-99,-69
44.78521,78.8282,-70,-99,-99,-99,-99,-99,-69,-70,-99,-69
45.218117,78.69284,-70,-99,-99,-99,-99,-99,-69,-70,-99,-69
44.649925,78.80113,-71,-99,-99,-99,-99,-99,-69,-70,-99,-69
44.81227,79.12601,-70,-99,-99,-99,-99,-99,-69,-70,-99,-69
44.62287,79.15308,-70,-99,-99,-99,-99,-99,-70,-70,-99,-69
44.758156,79.18015,-70,-99,-99,-99,-99,-99,-70,-70,-99,-69
45.150482,75.48467,-72,-99,-99,-99,-99,-79,-70,-71,-99,-71
45.52927,75.3493,-72,-99,-99,-99,-99,-79,-70,-71,-99,-71
45.177532,75.56589,-72,-99,-99,-99,-99,-79,-70,-71,-99,-71
45.36693,75.3493,-72,-99,-99,-99,-99,-79,-73,-72,-99,-73
45.20459,75.51174,-72,-99,-99,-99,-99,-79,-73,-72,-99,-73
44.961082,75.67418,-72,-99,-99,-99,-99,-79,-73,-72,-99,-73
45.637497,75.67418,-73,-99,-99,-99,-99,-79,-73,-72,-99,-73
45.096363,75.51174,-73,-99,-99,-99,-99,-79,-73,-69,-99,-73
49.831284,73.6843,-76,-99,-99,-99,-99,-99,-73,-69,-99,-73
49.804234,73.84675,-80,-99,-99,-99,-99,-99,-73,-69,-99,-73
49.696003,74.33405,-79,-99,-99,-99,-99,-99,-73,-69,-99,-73
49.966576,74.30699,-79,-99,-99,-99,-99,-99,-73,-69,-99,-73
49.72306,74.19869,-79,-99,-99,-99,-99,-99,-73,-69,-99,-73
49.831284,74.279915,-79,-99,-99,-99,-99,-99,-73,-69,-99,-73
49.777176,74.30699,-81,-99,-99,-99,-99,-99,-73,-69,-99,-73
49.858353,74.25284,-80,-99,-99,-99,-99,-99,-73,-69,-99,-73
47.585583,74.09041,-72,-99,-99,-99,-99,-99,-71,-71,-99,-72
47.34207,73.900894,-72,-99,-99,-99,-99,-99,-71,-71,-99,-72
47.77498,73.81967,-70,-99,-99,-99,-99,-99,-71,-71,-99,-72
47.179726,73.73846,-69,-99,-99,-99,-99,-99,-71,-71,-99,-72
43.04005,86.682434,-72,-80,-99,-99,-80,-99,-68,-73,-99,-65
42.282463,86.30341,-72,-80,-99,-99,-80,-99,-68,-73,-99,-65
